178.512999773
         10135199 function calls (10083810 primitive calls) in 123.086 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 threading.py:361(_Event)
        1    0.000    0.000    0.000    0.000 threading.py:365(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:375(set)
        1    0.000    0.000    0.000    0.000 threading.py:414(Thread)
        1    0.000    0.000    0.000    0.000 threading.py:426(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:509(_set_ident)
        1    0.000    0.000    0.000    0.000 threading.py:56(_Verbose)
        4    0.000    0.000    0.000    0.000 threading.py:58(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:63(_note)
        1    0.000    0.000    0.000    0.000 threading.py:711(_Timer)
        1    0.000    0.000    0.000    0.000 threading.py:740(_MainThread)
        1    0.000    0.000    0.000    0.000 threading.py:742(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:749(_set_daemon)
        1    0.000    0.000    0.000    0.000 threading.py:780(_DummyThread)
        1    0.000    0.000    0.000    0.000 threading.py:98(_RLock)
        8    0.001    0.000    0.001    0.000 ticker.py:1025(scale_range)
        1    0.000    0.000    0.000    0.000 ticker.py:1045(MaxNLocator)
       20    0.000    0.000    0.001    0.000 ticker.py:1055(__init__)
       40    0.000    0.000    0.000    0.000 ticker.py:1095(set_params)
        8    0.001    0.000    0.002    0.000 ticker.py:1124(bin_boundaries)
        6    0.000    0.000    0.002    0.000 ticker.py:1150(__call__)
        2    0.000    0.000    0.001    0.000 ticker.py:1164(view_limits)
        1    0.005    0.005    0.066    0.066 ticker.py:117(<module>)
        1    0.000    0.000    0.000    0.000 ticker.py:1205(LogLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:131(TickHelper)
        1    0.000    0.000    0.000    0.000 ticker.py:1317(SymmetricalLogLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:133(DummyAxis)
        1    0.000    0.000    0.000    0.000 ticker.py:1391(AutoLocator)
       20    0.000    0.000    0.001    0.000 ticker.py:1392(__init__)
        1    0.000    0.000    0.000    0.000 ticker.py:1395(AutoMinorLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1432(OldAutoLocator)
       84    0.000    0.000    0.000    0.000 ticker.py:151(set_axis)
        1    0.000    0.000    0.000    0.000 ticker.py:169(Formatter)
        4    0.000    0.000    0.000    0.000 ticker.py:191(set_locs)
        1    0.000    0.000    0.000    0.000 ticker.py:211(IndexFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:230(NullFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:236(FixedFormatter)
        2    0.000    0.000    0.000    0.000 ticker.py:238(__init__)
       17    0.000    0.000    0.000    0.000 ticker.py:246(__call__)
        2    0.000    0.000    0.000    0.000 ticker.py:251(get_offset)
        1    0.000    0.000    0.000    0.000 ticker.py:257(FuncFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:269(FormatStrFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:280(OldScalarFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:316(ScalarFormatter)
       20    0.000    0.000    0.001    0.000 ticker.py:327(__init__)
       20    0.000    0.000    0.000    0.000 ticker.py:342(set_useOffset)
        1    0.000    0.000    0.000    0.000 ticker.py:514(LogFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:593(LogFormatterExponent)
        1    0.000    0.000    0.000    0.000 ticker.py:625(LogFormatterMathtext)
        1    0.000    0.000    0.000    0.000 ticker.py:665(EngFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:751(Locator)
        6    0.000    0.000    0.000    0.000 ticker.py:771(raise_if_exceeds)
        1    0.000    0.000    0.000    0.000 ticker.py:822(IndexLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:841(FixedLocator)
        2    0.000    0.000    0.000    0.000 ticker.py:852(__init__)
        4    0.000    0.000    0.000    0.000 ticker.py:858(__call__)
        1    0.000    0.000    0.000    0.000 ticker.py:873(NullLocator)
        4    0.000    0.000    0.000    0.000 ticker.py:878(__call__)
        1    0.000    0.000    0.000    0.000 ticker.py:882(LinearLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:953(Base)
        1    0.000    0.000    0.000    0.000 ticker.py:992(MultipleLocator)
        1    0.000    0.000    0.000    0.000 tight_bbox.py:3(<module>)
        1    0.001    0.001    0.001    0.001 tkagg.py:1(<module>)
        1    0.001    0.001    0.001    0.001 tnc.py:33(<module>)
        1    0.000    0.000    0.000    0.000 token.py:3(<module>)
        1    0.000    0.000    0.000    0.000 tokenize.py:145(TokenError)
        1    0.000    0.000    0.000    0.000 tokenize.py:147(StopTokenizing)
        1    0.000    0.000    0.000    0.000 tokenize.py:178(Untokenizer)
        1    0.001    0.001    0.160    0.160 tokenize.py:23(<module>)
       19    0.000    0.000    0.000    0.000 tokenize.py:44(group)
        1    0.000    0.000    0.000    0.000 tokenize.py:45(any)
        2    0.000    0.000    0.000    0.000 tokenize.py:46(maybe)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:1004(Transform)
      333    0.003    0.000    0.037    0.000 transforms.py:1045(__add__)
       35    0.001    0.000    0.012    0.000 transforms.py:1119(transform_point)
      200    0.003    0.000    0.047    0.000 transforms.py:1131(transform_path)
       38    0.001    0.000    0.012    0.000 transforms.py:1155(transform_path_non_affine)
        1    0.000    0.000    0.000    0.000 transforms.py:1238(TransformWrapper)
        2    0.000    0.000    0.000    0.000 transforms.py:1255(__init__)
      950    0.011    0.000    0.019    0.000 transforms.py:126(set_children)
        4    0.000    0.000    0.000    0.000 transforms.py:1276(_set)
        2    0.000    0.000    0.003    0.002 transforms.py:1289(set)
        1    0.000    0.000    0.000    0.000 transforms.py:1314(AffineBase)
      869    0.007    0.000    0.023    0.000 transforms.py:1321(__init__)
      102    0.000    0.000    0.000    0.000 transforms.py:1350(transform_path_non_affine)
      102    0.000    0.000    0.000    0.000 transforms.py:1354(get_affine)
        1    0.000    0.000    0.000    0.000 transforms.py:1359(Affine2DBase)
        8    0.000    0.000    0.000    0.000 transforms.py:1388(_get_is_separable)
      174    0.001    0.000    0.002    0.000 transforms.py:1393(__array__)
      802    0.013    0.000    0.050    0.000 transforms.py:1415(transform)
        2    0.000    0.000    0.000    0.000 transforms.py:1422(transform_point)
        1    0.000    0.000    0.000    0.000 transforms.py:1454(Affine2D)
       54    0.001    0.000    0.004    0.000 transforms.py:1459(__init__)
       74    0.000    0.000    0.000    0.000 transforms.py:1502(get_matrix)
        3    0.000    0.000    0.036    0.012 transforms.py:1544(clear)
       18    0.001    0.000    0.002    0.000 transforms.py:1552(rotate)
       18    0.000    0.000    0.002    0.000 transforms.py:1569(rotate_deg)
        1    0.000    0.000    0.000    0.000 transforms.py:1599(translate)
       37    0.001    0.000    0.037    0.001 transforms.py:1614(scale)
        1    0.000    0.000    0.000    0.000 transforms.py:1640(IdentityTransform)
       34    0.000    0.000    0.000    0.000 transforms.py:1647(frozen)
       48    0.000    0.000    0.000    0.000 transforms.py:1655(get_matrix)
        1    0.000    0.000    0.000    0.000 transforms.py:1687(BlendedGenericTransform)
       10    0.000    0.000    0.001    0.000 transforms.py:1700(__init__)
        4    0.000    0.000    0.000    0.000 transforms.py:1719(_get_is_affine)
  110/106    0.006    0.000    0.020    0.000 transforms.py:1731(transform)
       72    0.001    0.000    0.014    0.000 transforms.py:1760(transform_non_affine)
       38    0.000    0.000    0.001    0.000 transforms.py:1770(get_affine)
        1    0.000    0.000    0.000    0.000 transforms.py:1790(BlendedAffine2D)
        6    0.000    0.000    0.001    0.000 transforms.py:1800(__init__)
      212    0.001    0.000    0.001    0.000 transforms.py:1831(get_matrix)
       16    0.000    0.000    0.002    0.000 transforms.py:1848(blended_transform_factory)
        1    0.000    0.000    0.000    0.000 transforms.py:1862(CompositeGenericTransform)
      191    0.003    0.000    0.012    0.000 transforms.py:1872(__init__)
      278    0.001    0.000    0.001    0.000 transforms.py:1899(_get_is_affine)
  145/111    0.002    0.000    0.015    0.000 transforms.py:1911(transform)
  200/100    0.003    0.000    0.051    0.001 transforms.py:1937(transform_path_non_affine)
  200/100    0.002    0.000    0.003    0.000 transforms.py:1944(get_affine)
        1    0.000    0.000    0.000    0.000 transforms.py:1957(CompositeAffine2D)
      138    0.002    0.000    0.010    0.000 transforms.py:1964(__init__)
      313    0.003    0.000    0.012    0.000 transforms.py:1992(get_matrix)
      333    0.007    0.000    0.033    0.000 transforms.py:2003(composite_transform_factory)
        1    0.000    0.000    0.000    0.000 transforms.py:2026(BboxTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:206(BboxBase)
        1    0.000    0.000    0.000    0.000 transforms.py:2070(BboxTransformTo)
      338    0.005    0.000    0.017    0.000 transforms.py:2078(__init__)
  512/511    0.007    0.000    0.024    0.000 transforms.py:2095(get_matrix)
        1    0.000    0.000    0.000    0.000 transforms.py:2110(BboxTransformToMaxOnly)
        1    0.000    0.000    0.000    0.000 transforms.py:2135(BboxTransformFrom)
        1    0.000    0.000    0.000    0.000 transforms.py:2142(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:2155(get_matrix)
        1    0.000    0.000    0.000    0.000 transforms.py:2172(ScaledTranslation)
       91    0.002    0.000    0.006    0.000 transforms.py:2177(__init__)
       34    0.000    0.000    0.000    0.000 transforms.py:2189(get_matrix)
        1    0.000    0.000    0.000    0.000 transforms.py:2202(TransformedPath)
       34    0.001    0.000    0.002    0.000 transforms.py:2209(__init__)
       34    0.001    0.000    0.021    0.001 transforms.py:2223(_revalidate)
       34    0.000    0.000    0.022    0.001 transforms.py:2233(get_transformed_points_and_affine)
       34    0.000    0.000    0.001    0.000 transforms.py:2264(get_affine)
       12    0.000    0.000    0.001    0.000 transforms.py:2268(nonsingular)
       34    0.000    0.000    0.000    0.000 transforms.py:2300(interval_contains)
        2    0.000    0.000    0.000    0.000 transforms.py:235(frozen)
      100    0.001    0.000    0.018    0.000 transforms.py:239(__array__)
        1    0.000    0.000    0.000    0.000 transforms.py:249(_get_x0)
        2    0.000    0.000    0.000    0.000 transforms.py:256(_get_y0)
        1    0.003    0.003    0.004    0.004 transforms.py:30(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:306(_get_ymax)
       23    0.000    0.000    0.000    0.000 transforms.py:324(_get_intervalx)
       19    0.000    0.000    0.000    0.000 transforms.py:331(_get_intervaly)
      310    0.006    0.000    0.010    0.000 transforms.py:359(_get_bounds)
        1    0.000    0.000    0.000    0.000 transforms.py:54(TransformNode)
       17    0.001    0.000    0.002    0.000 transforms.py:641(translated)
        5    0.001    0.000    0.005    0.001 transforms.py:670(union)
        1    0.000    0.000    0.000    0.000 transforms.py:697(Bbox)
      515    0.013    0.000    0.048    0.000 transforms.py:702(__init__)
      136    0.002    0.000    0.014    0.000 transforms.py:729(unit)
      356    0.004    0.000    0.054    0.000 transforms.py:737(from_bounds)
      360    0.007    0.000    0.050    0.000 transforms.py:747(from_extents)
      100    0.004    0.000    0.009    0.000 transforms.py:798(update_from_path)
     1764    0.020    0.000    0.038    0.000 transforms.py:80(__init__)
      100    0.002    0.000    0.023    0.000 transforms.py:834(update_from_data_xy)
        2    0.000    0.000    0.003    0.001 transforms.py:888(_set_intervalx)
        2    0.000    0.000    0.003    0.001 transforms.py:893(_set_intervaly)
        1    0.000    0.000    0.000    0.000 transforms.py:910(_get_minposx)
        1    0.000    0.000    0.000    0.000 transforms.py:914(_get_minposy)
      481    0.002    0.000    0.002    0.000 transforms.py:918(get_points)
        1    0.000    0.000    0.000    0.000 transforms.py:936(set)
        1    0.000    0.000    0.000    0.000 transforms.py:961(TransformedBbox)
      137    0.002    0.000    0.011    0.000 transforms.py:967(__init__)
      109    0.002    0.000    0.018    0.000 transforms.py:988(get_points)
      165    0.030    0.000    0.081    0.000 transforms.py:99(invalidate)
        1    0.001    0.001    0.001    0.001 triangulate.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triangulate.py:17(DuplicatePointWarning)
        1    0.000    0.000    0.000    0.000 triangulate.py:22(Triangulation)
        1    0.002    0.002    0.005    0.005 triangulation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triangulation.py:5(Triangulation)
        1    0.000    0.000    0.000    0.000 tricontour.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tricontour.py:7(TriContourSet)
        1    0.000    0.000    0.000    0.000 tripcolor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 twodim_base.py:3(<module>)
        1    0.001    0.001    0.088    0.088 type_check.py:3(<module>)
        1    0.000    0.000    0.000    0.000 typeconv.py:1(<module>)
       13    0.000    0.000    0.000    0.000 typeconv.py:22(convtypecode)
        1    0.000    0.000    0.000    0.000 typeconv.py:51(_oldtypecodes)
        1    0.000    0.000    0.000    0.000 tz.py:152(_ttinfo)
        1    0.000    0.000    0.000    0.000 tz.py:191(tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:31(tzutc)
        1    0.000    0.000    0.000    0.000 tz.py:475(tzrange)
        1    0.000    0.000    0.000    0.000 tz.py:54(tzoffset)
        1    0.000    0.000    0.000    0.000 tz.py:554(tzstr)
        1    0.002    0.002    0.003    0.003 tz.py:6(<module>)
        1    0.000    0.000    0.000    0.000 tz.py:629(_tzicalvtzcomp)
        1    0.000    0.000    0.000    0.000 tz.py:639(_tzicalvtz)
        1    0.000    0.000    0.000    0.000 tz.py:701(tzical)
        1    0.000    0.000    0.000    0.000 tz.py:83(tzlocal)
        1    0.000    0.000    0.000    0.000 tzwin.py:117(tzwinlocal)
